accommodates,neighbourhood_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,price,room_type,dist_to_cristo_km,price_per_person,price_category,log_price
3,Copacabana,-22.96901121254673,-43.18299248603136,1.0,1.0,2.0,5,365,6,245.0,Entire home/apt,3.398841534824917,81.66666666666667,200-300,5.5053315359323625
4,Copacabana,-22.979149893025717,-43.19222299764648,1.0,1.0,2.0,2,30,0,283.0,Entire home/apt,3.561277663089238,70.75,200-300,5.648974238161206
1,Ipanema,-22.9855854,-43.196686,1.0,1.0,1.0,1,8,64,206.0,Private room,4.003749258717648,206.0,200-300,5.332718793265369
4,Recreio dos Bandeirantes,-23.020178494891127,-43.46087760668802,2.0,2.0,0.0,1,365,0,800.0,Private room,26.731012672318812,200.0,500-1000,6.68586094706836
2,Recreio dos Bandeirantes,-23.01979,-43.46086,1.0,1.0,1.0,1,365,0,520.0,Private room,26.717081854997623,260.0,500-1000,6.255750041753367
3,Leme,-22.96344116913304,-43.1711794852403,1.0,1.0,1.0,2,365,1,219.0,Entire home/apt,4.22552094898787,73.0,200-300,5.393627546352361
2,Catete,-22.930517162627638,-43.17934591534423,1.0,1.0,0.0,3,365,29,249.0,Entire home/apt,3.978758363322933,124.5,200-300,5.521460917862246
2,Barra da Tijuca,-23.01046372663757,-43.30642824952939,1.0,1.0,1.0,1,365,9,150.0,Private room,11.783094751889939,75.0,100-200,5.017279836814924
8,Ipanema,-22.9859403325142,-43.19940711672094,1.5,2.0,5.0,2,365,2,373.0,Entire home/apt,3.951814855050804,46.625,300-500,5.924255797414532
3,Copacabana,-22.98192,-43.19358,1.0,1.0,1.0,2,369,22,149.0,Entire home/apt,3.760786147616288,49.666666666666664,100-200,5.0106352940962555
5,Santo Cristo,-22.90674,-43.20686,1.0,1.0,2.0,1,365,49,144.0,Entire home/apt,5.035379860194814,28.8,100-200,4.976733742420574
4,Santo Cristo,-22.9068957670487,-43.20687858663028,1.0,1.0,2.0,1,365,56,160.0,Entire home/apt,5.017965992452976,40.0,100-200,5.081404364984463
4,Gávea,-22.97527,-43.23043,3.0,2.0,2.0,2,120,5,503.0,Entire home/apt,3.304008413421703,125.75,500-1000,6.222576268071369
2,Barra da Tijuca,-23.0,-43.39112,1.0,1.0,1.0,1,89,14,271.0,Entire home/apt,19.248726878114024,135.5,200-300,5.605802066295998
4,Camorim,-22.979867405388152,-43.421918051898906,1.0,1.0,0.0,2,365,23,230.0,Entire home/apt,21.867515488109657,57.5,200-300,5.442417710521793
4,Barra da Tijuca,-23.0093514,-43.3448529,1.0,1.0,2.0,2,365,0,430.0,Entire home/apt,15.164940027209722,107.5,300-500,6.066108090103747
4,Copacabana,-22.96728,-43.18637,1.0,1.0,1.0,4,150,19,302.0,Entire home/apt,3.004738887629419,75.5,300-500,5.713732805509369
2,Camorim,-22.97939,-43.4235,1.0,1.0,2.0,1,365,31,130.0,Entire home/apt,22.020449707286,65.0,100-200,4.875197323201151
3,Barra da Tijuca,-23.0115923,-43.32261889999999,1.0,1.0,1.0,2,365,32,400.0,Entire home/apt,13.258578935275827,133.33333333333334,300-500,5.993961427306569
4,Centro,-22.9095659,-43.1776722,1.0,1.0,2.0,1,90,30,191.0,Entire home/apt,5.784539827187506,47.75,100-200,5.2574953720277815
4,Copacabana,-22.96898564114101,-43.18218447268009,2.0,2.0,3.0,3,45,22,683.0,Entire home/apt,3.466142939771864,170.75,500-1000,6.52795791762255
2,Santa Teresa,-22.92045637395401,-43.18825446004859,0.5,1.0,1.0,1,35,14,85.0,Private room,4.173011596057174,42.5,<100,4.454347296253507
2,Glória,-22.920099953203295,-43.17808389403061,1.0,1.0,1.0,1,31,23,230.0,Private room,4.8500152509448125,115.0,200-300,5.442417710521793
3,Copacabana,-22.96305,-43.17371,1.0,1.0,2.0,2,90,18,220.0,Entire home/apt,3.965635955466405,73.33333333333333,200-300,5.3981627015177525
5,Catete,-22.92490762082396,-43.17792216454947,1.0,1.0,2.0,1,365,51,198.0,Entire home/apt,4.48749976022894,39.6,100-200,5.293304824724492
3,Jacarepaguá,-22.9731129,-43.40384450000001,1.0,2.0,2.0,1,365,0,476.0,Entire home/apt,19.935395439065278,158.66666666666666,300-500,6.1675164908883415
2,Catete,-22.93130420076399,-43.17748801067253,1.0,1.0,1.0,2,40,9,192.0,Entire home/apt,4.083136516515537,96.0,100-200,5.262690188904886
2,Copacabana,-22.970240825382746,-43.18443742558931,1.0,1.0,1.0,5,365,8,257.0,Entire home/apt,3.358514940376245,128.5,200-300,5.552959584921617
2,Centro,-22.9133123,-43.1829157,1.0,1.0,1.0,1,90,19,128.0,Entire home/apt,5.137134593273082,64.0,100-200,4.859812404361672
2,Tijuca,-22.930909036827344,-43.234518729150295,1.0,1.0,1.0,2,7,1,86.0,Entire home/apt,3.3907491518602693,43.0,<100,4.465908118654584
4,Leme,-22.96370704607734,-43.17323807485423,1.0,1.0,1.0,2,365,1,195.0,Entire home/apt,4.034731274256815,48.75,100-200,5.278114659230518
6,Copacabana,-22.980033,-43.1913858,1.0,1.0,1.0,3,20,0,270.0,Entire home/apt,3.689922267335094,45.0,200-300,5.602118820879701
3,Leme,-22.96174309447492,-43.16925266061022,1.0,1.0,3.0,2,90,41,248.0,Entire home/apt,4.3627619638178805,82.66666666666667,200-300,5.517452896464707
2,Barra da Tijuca,-23.00946939642684,-43.3327610662039,1.0,1.0,1.0,2,365,4,690.0,Entire home/apt,14.057931362117507,345.0,500-1000,6.53813982376767
4,Copacabana,-22.9738729,-43.1884753,1.0,0.0,1.0,1,365,15,446.0,Entire home/apt,3.324826731847345,111.5,300-500,6.102558594613569
2,Copacabana,-22.98353,-43.1952,1.0,1.0,1.0,2,30,17,291.0,Entire home/apt,3.850144227827008,145.5,200-300,5.676753802268282
5,Copacabana,-22.97493754784651,-43.18973176667343,1.0,2.0,4.0,2,365,13,396.0,Entire home/apt,3.3291623378786777,79.2,300-500,5.983936280687191
1,Copacabana,-22.9861,-43.19113,1.5,1.0,0.0,2,365,2,250.0,Private room,4.288869502009355,250.0,200-300,5.5254529391317835
3,Botafogo,-22.939971229985563,-43.178718580782814,1.0,1.0,1.0,1,365,7,180.0,Private room,3.514239362664416,60.0,100-200,5.198497031265826
3,Copacabana,-22.97609746517398,-43.19025322794914,1.0,1.0,1.0,2,365,1,198.0,Entire home/apt,3.396544810944777,66.0,100-200,5.293304824724492
3,Leme,-22.96475,-43.17167,1.0,1.0,1.0,2,365,0,164.0,Entire home/apt,4.224657199439168,54.666666666666664,100-200,5.10594547390058
2,Copacabana,-22.97063,-43.18779,1.0,1.0,1.0,2,365,27,155.0,Entire home/apt,3.1215261409315467,77.5,100-200,5.049856007249537
2,Barra da Tijuca,-23.0146271,-43.4466136,1.0,1.0,1.0,1,365,2,450.0,Private room,25.156773470426323,225.0,300-500,6.111467339502679
2,Camorim,-22.9804488,-43.4226697,1.0,1.0,1.0,1,365,55,155.0,Entire home/apt,21.95289967264724,77.5,100-200,5.049856007249537
3,Ipanema,-22.9841337,-43.2106712,1.0,2.0,3.0,1,365,17,500.0,Entire home/apt,3.5842667625792917,166.66666666666666,300-500,6.2166061010848646
3,Leblon,-22.98105807338909,-43.22157611655827,2.0,2.0,3.0,2,365,34,581.0,Entire home/apt,3.4348173837095612,193.66666666666666,500-1000,6.366470447731438
4,São Conrado,-22.9980396,-43.2568208,1.0,1.0,2.0,2,7,3,411.0,Private room,6.9863516584730325,102.75,300-500,6.021023349349527
5,Botafogo,-22.9479407,-43.1826886,1.0,1.0,2.0,2,31,48,214.0,Entire home/apt,2.881534575915835,42.8,200-300,5.3706380281276624
2,Copacabana,-22.9698663,-43.1840943,1.0,1.0,1.0,2,180,16,274.0,Entire home/apt,3.361582300921932,137.0,200-300,5.616771097666572
2,Camorim,-22.98136,-43.42316,1.0,1.0,2.0,2,365,1,150.0,Private room,22.017344760582613,75.0,100-200,5.017279836814924
3,Jacarepaguá,-22.9629559,-43.3996707,1.0,1.0,2.0,1,365,0,210.0,Entire home/apt,19.407731304629177,70.0,200-300,5.351858133476067
4,Camorim,-22.9801402,-43.4142774,2.0,2.0,2.0,1,365,2,500.0,Entire home/apt,21.097972373576287,125.0,300-500,6.2166061010848646
4,Ipanema,-22.98496,-43.19562,3.0,2.0,2.0,1,90,13,632.0,Entire home/apt,3.9792595392879053,158.0,500-1000,6.450470422144176
5,Copacabana,-22.98188279678375,-43.19200703597509,2.0,2.0,3.0,1,90,15,260.0,Entire home/apt,3.834029512013489,52.0,200-300,5.564520407322694
3,Leme,-22.96366,-43.17351,1.0,1.0,1.0,2,365,4,232.0,Entire home/apt,4.006705254304252,77.33333333333333,200-300,5.4510384535657
3,Recreio dos Bandeirantes,-23.027807488394014,-43.47862754887768,1.0,1.0,2.0,2,90,7,250.0,Entire home/apt,28.714910855704474,83.33333333333333,200-300,5.5254529391317835
2,Ipanema,-22.98409,-43.19421,1.0,1.0,1.0,5,365,0,165.0,Private room,3.9488344926333534,82.5,100-200,5.111987788356544
3,Copacabana,-22.9711,-43.18745,1.0,1.0,1.0,4,365,2,810.0,Entire home/apt,3.1823606310983683,270.0,500-1000,6.698268054115413
3,Catete,-22.9275485,-43.17715889999999,1.0,1.0,1.0,1,365,23,277.0,Entire home/apt,4.357580853244792,92.33333333333333,200-300,5.627621113690637
5,Camorim,-22.9804488,-43.4226697,1.0,1.0,2.0,1,365,34,187.0,Entire home/apt,21.95289967264724,37.4,100-200,5.236441962829949
3,Laranjeiras,-22.9355104,-43.18964810000001,1.0,1.0,2.0,2,10,9,185.0,Entire home/apt,2.8071955831931517,61.666666666666664,100-200,5.225746673713202
2,Camorim,-22.981642124950334,-43.423411455620645,1.0,1.0,1.0,2,365,23,137.0,Entire home/apt,22.047464154347782,68.5,100-200,4.927253685157205
2,Copacabana,-22.98097,-43.19426,1.0,1.0,1.0,2,365,12,201.0,Entire home/apt,3.63498330101842,100.5,200-300,5.308267697401205
5,Barra da Tijuca,-22.97346,-43.38976,2.0,2.0,3.0,1,365,0,750.0,Entire home/apt,18.509222288110397,150.0,500-1000,6.621405651764134
5,Barra da Tijuca,-22.9883,-43.35646,2.0,2.0,0.0,2,30,8,585.0,Entire home/apt,15.481562433641114,117.0,500-1000,6.373319789577012
5,Leblon,-22.982472714438064,-43.22243604809046,1.5,2.0,3.0,2,365,18,400.0,Entire home/apt,3.6124968899195196,80.0,300-500,5.993961427306569
2,Laranjeiras,-22.9354653,-43.1794254,1.0,1.0,2.0,2,365,8,517.0,Entire home/apt,3.6694133528996438,258.5,500-1000,6.249975242259483
4,Copacabana,-22.982965407150065,-43.19390736621564,1.0,1.0,3.0,1,45,17,354.0,Entire home/apt,3.849424587496979,88.5,300-500,5.872117789475416
2,Leme,-22.96071296088638,-43.16952718642912,1.0,1.0,1.0,3,365,0,186.0,Private room,4.308083163023879,93.0,100-200,5.231108616854587
2,Ipanema,-22.985492764352227,-43.202953661899926,1.0,1.0,1.0,2,120,11,475.0,Entire home/apt,3.814406141856214,237.5,300-500,6.16541785423142
2,Recreio dos Bandeirantes,-23.000558026355986,-43.43199628192797,1.0,1.0,1.0,1,365,3,294.0,Private room,23.311906531740863,147.0,200-300,5.68697535633982
5,Botafogo,-22.946462212129845,-43.18244356455688,1.0,1.0,2.0,2,365,38,198.0,Entire home/apt,2.935752438057352,39.6,100-200,5.293304824724492
5,Recreio dos Bandeirantes,-23.002131995393917,-43.43177410531666,2.0,2.0,3.0,3,365,6,270.0,Entire home/apt,23.330934954706187,54.0,200-300,5.602118820879701
2,Jacarepaguá,-22.971721453549367,-43.39341798751133,1.0,1.0,1.0,3,365,4,107.0,Private room,18.85719637092534,53.5,100-200,4.68213122712422
2,Copacabana,-22.97448,-43.19116,1.0,1.0,1.0,2,90,1,117.0,Private room,3.197623564557987,58.5,100-200,4.770684624465665
8,Botafogo,-22.94641,-43.18878,1.0,2.0,3.0,3,365,19,372.0,Entire home/apt,2.3062579675338832,46.5,300-500,5.921578419643816
2,Camorim,-22.984595258919494,-43.4139378787481,1.0,2.0,4.0,1,30,3,440.0,Private room,21.14278791712254,220.0,300-500,6.089044875446846
4,Ipanema,-22.9841337,-43.2106712,2.0,2.0,2.0,2,365,16,728.0,Entire home/apt,3.5842667625792917,182.0,500-1000,6.591673732008658
6,Copacabana,-22.966898719804927,-43.19211972164333,2.0,2.0,2.0,3,365,0,560.0,Entire home/apt,2.51455673354322,93.33333333333333,500-1000,6.329720905522696
6,Copacabana,-22.9804,-43.19078,1.0,1.0,3.0,1,365,48,381.0,Entire home/apt,3.757538307475002,63.5,300-500,5.945420608606575
5,Copacabana,-22.9659866,-43.1781547,2.0,2.0,2.0,4,365,5,400.0,Entire home/apt,3.6634680404285143,80.0,300-500,5.993961427306569
4,Leblon,-22.984680611451736,-43.222096463019305,2.0,1.0,2.0,5,365,17,638.0,Entire home/apt,3.8335151851960645,159.5,500-1000,6.459904454377535
2,Laranjeiras,-22.93567492175909,-43.1797843648343,1.0,0.0,1.0,3,365,1,185.0,Private room,3.6259287605713024,92.5,100-200,5.225746673713202
1,Copacabana,-22.97575078275883,-43.1911832080926,3.0,1.0,1.0,3,365,13,110.0,Private room,3.308306568077012,110.0,100-200,4.709530201312334
2,Santa Teresa,-22.92113,-43.18105,1.0,1.0,1.0,1,365,2,180.0,Private room,4.560854980435052,90.0,100-200,5.198497031265826
3,Jacarepaguá,-22.9676912720092,-43.38724606118369,1.0,1.0,2.0,2,90,3,267.0,Entire home/apt,18.181298462656418,89.0,200-300,5.5909869805108565
4,Ipanema,-22.98302139529544,-43.20422227616845,2.0,2.0,3.0,5,365,7,947.0,Entire home/apt,3.5197197822320407,236.75,500-1000,6.854354502255021
6,Jacarepaguá,-22.9709082,-43.41343980000001,2.0,3.0,5.0,5,90,17,523.0,Entire home/apt,20.885157600907096,87.16666666666667,500-1000,6.261491684321042
2,Laranjeiras,-22.9408601,-43.1895965,1.0,1.0,1.0,4,60,8,186.0,Private room,2.4674730846124895,93.0,100-200,5.231108616854587
4,Copacabana,-22.97351684332098,-43.19051630416352,1.0,1.0,2.0,3,28,8,231.0,Entire home/apt,3.1565536282439637,57.75,200-300,5.44673737166631
2,Barra da Tijuca,-23.00508,-43.32865,2.0,1.0,1.0,2,365,25,243.0,Entire home/apt,13.463361682677089,121.5,200-300,5.497168225293202
4,Ipanema,-22.9846,-43.1991,2.5,2.0,2.0,2,365,37,671.0,Entire home/apt,3.8187981628868406,167.75,500-1000,6.51025834052315
3,Copacabana,-22.96467435580474,-43.175502084195614,0.5,1.0,0.0,3,365,0,172.0,Private room,3.854600308338179,57.333333333333336,100-200,5.153291594497779
2,Santa Teresa,-22.94201,-43.20672,1.0,1.0,1.0,1,365,0,864.0,Private room,1.1658435986124753,432.0,500-1000,6.762729506931879
7,Taquara,-22.9197504,-43.3909224,2.0,2.0,2.0,4,365,4,1049.0,Entire home/apt,18.818655258965343,149.85714285714286,>1000,6.956545443151569
2,Copacabana,-22.9824024,-43.1902727,1.0,1.0,1.0,3,365,9,276.0,Entire home/apt,3.973946141374031,138.0,200-300,5.6240175061873385
2,Recreio dos Bandeirantes,-23.03052,-43.4765,1.0,1.0,1.0,3,30,1,212.0,Private room,28.597317077280206,106.0,200-300,5.3612921657094255
2,Barra da Tijuca,-23.0100539,-43.3336169,1.0,1.0,0.0,1,365,0,560.0,Entire home/apt,14.165515509482898,280.0,500-1000,6.329720905522696
5,Flamengo,-22.94091,-43.17666,2.0,2.0,5.0,3,365,18,250.0,Entire home/apt,3.6742566581323666,50.0,200-300,5.5254529391317835
2,Centro,-22.914348059614674,-43.187045927085954,1.0,1.0,1.0,5,10,1,242.0,Entire home/apt,4.817089295836679,121.0,200-300,5.493061443340548
2,Barra da Tijuca,-23.0146771,-43.3061646,1.0,1.0,1.0,2,5,14,484.0,Entire home/apt,12.026232888639314,242.0,300-500,6.184148890937483
4,Jacarepaguá,-22.97086,-43.39455,2.0,2.0,0.0,3,365,1,550.0,Entire home/apt,18.961477570454452,137.5,500-1000,6.311734809152915
3,Santa Teresa,-22.9211326,-43.1810456,1.0,1.0,2.0,1,365,1,225.0,Private room,4.5609360445987575,75.0,200-300,5.420534999272286
3,Barra da Tijuca,-23.01032673133152,-43.3538648446232,1.5,1.0,0.0,1,365,27,672.0,Entire home/apt,16.049905766908246,224.0,500-1000,6.511745329644728
4,Copacabana,-22.9644513,-43.1745857,2.0,1.0,1.0,1,365,0,179.0,Private room,3.933108411962448,44.75,100-200,5.19295685089021
3,Recreio dos Bandeirantes,-23.02728440238517,-43.48062599975281,1.0,1.0,2.0,1,90,24,150.0,Entire home/apt,28.89362737945013,50.0,100-200,5.017279836814924
4,Copacabana,-22.98185367623448,-43.19627378899664,1.0,1.0,2.0,4,365,1,822.0,Entire home/apt,3.635230034556105,205.5,500-1000,6.71295620067707
5,Copacabana,-22.98505708916584,-43.189415807934566,2.0,2.0,4.0,2,90,22,680.0,Entire home/apt,4.272320884598598,136.0,500-1000,6.523562306149512
3,Barra da Tijuca,-23.004906,-43.3507879,1.0,1.0,3.0,1,365,3,131.0,Private room,15.523940600609086,43.666666666666664,100-200,4.882801922586371
4,Botafogo,-22.9577216,-43.1919691,1.0,1.0,2.0,2,365,11,222.0,Entire home/apt,2.004760571237173,55.5,200-300,5.407171771460119
2,Copacabana,-22.96761,-43.18325,0.5,2.0,1.0,1,365,0,200.0,Private room,3.2917715898589592,100.0,100-200,5.303304908059076
6,Centro,-22.909565946663417,-43.17767232656479,1.0,2.0,3.0,2,28,29,405.0,Entire home/apt,5.784528071633435,67.5,300-500,6.0063531596017325
4,Ipanema,-22.984918258095654,-43.20883456617594,1.0,1.0,1.0,1,365,8,237.0,Private room,3.6754198855380027,59.25,200-300,5.472270673671475
3,Rio Comprido,-22.92627291880957,-43.21267247200012,1.0,1.0,0.0,1,365,8,144.0,Private room,2.858271980885628,48.0,100-200,4.976733742420574
6,Jacarepaguá,-22.9723943,-43.3952337,2.0,2.0,2.0,4,365,1,359.0,Entire home/apt,19.050593316032792,59.833333333333336,300-500,5.886104031450156
4,Recreio dos Bandeirantes,-23.029197,-43.4840446,1.0,2.0,2.0,2,365,11,338.0,Entire home/apt,29.29020292588418,84.5,300-500,5.82600010738045
2,Copacabana,-22.96783,-43.18123,1.0,1.0,2.0,3,14,16,186.0,Entire home/apt,3.481184607483512,93.0,100-200,5.231108616854587
2,Copacabana,-22.984046523529717,-43.19240854738212,1.0,1.0,1.0,3,365,7,197.0,Entire home/apt,4.025904258924141,98.5,100-200,5.288267030694535
1,Recreio dos Bandeirantes,-23.001273969048032,-43.432376235723495,1.0,1.0,1.0,1,365,33,123.0,Private room,23.368259905773595,123.0,100-200,4.820281565605037
2,Santa Teresa,-22.914424075973933,-43.19203581651973,1.0,1.0,1.0,2,365,33,120.0,Entire home/apt,4.576055922902288,60.0,100-200,4.795790545596741
3,Santa Teresa,-22.922980422646766,-43.18850581004714,1.0,1.0,1.0,2,365,0,500.0,Entire home/apt,3.9260033316502665,166.66666666666666,300-500,6.2166061010848646
5,Ipanema,-22.9847726,-43.199746,2.0,2.0,3.0,2,365,19,540.0,Entire home/apt,3.8174793070405717,108.0,500-1000,6.293419278846481
4,Centro,-22.90694,-43.19236,1.0,1.0,2.0,1,365,12,110.0,Entire home/apt,5.333317903275847,27.5,100-200,4.709530201312334
6,Copacabana,-22.97510296938628,-43.18761535857201,2.0,2.0,3.0,2,365,9,700.0,Entire home/apt,3.485157802925375,116.66666666666667,500-1000,6.55250788703459
4,Freguesia (Jacarepaguá),-22.94348880651042,-43.33618573065032,1.5,2.0,1.0,3,7,1,496.0,Entire home/apt,12.903541791861576,124.0,300-500,6.208590026096629
3,Barra da Tijuca,-23.00773,-43.31342,1.0,2.0,2.0,1,365,6,450.0,Private room,12.228928486814633,150.0,300-500,6.111467339502679
3,Recreio dos Bandeirantes,-23.0268924,-43.4735676,1.0,1.0,1.0,3,23,1,227.0,Entire home/apt,28.19007153405687,75.66666666666667,200-300,5.429345628954441
3,Jacarepaguá,-22.972471,-43.3939297,1.0,1.0,1.0,3,365,4,118.0,Private room,18.919073769256435,39.333333333333336,100-200,4.77912349311153
2,Botafogo,-22.9564747,-43.1925339,2.0,1.0,2.0,6,15,0,914.0,Private room,1.9085887314243994,457.0,500-1000,6.818924065275521
2,Barra da Tijuca,-23.00576267954872,-43.341599052658886,1.0,1.0,1.0,3,90,3,314.0,Entire home/apt,14.696573318493412,157.0,300-500,5.752572638825633
4,Leme,-22.9624254,-43.1680844,1.0,1.0,1.0,1,365,7,263.0,Entire home/apt,4.497785358348411,65.75,200-300,5.575949103146316
4,Botafogo,-22.944048,-43.1824215,1.0,1.0,2.0,1,365,37,280.0,Entire home/apt,3.0047424201010755,70.0,200-300,5.638354669333745
6,Copacabana,-22.98689109981992,-43.19152446441803,2.0,2.0,4.0,1,90,31,509.0,Entire home/apt,4.348864652118647,84.83333333333333,500-1000,6.234410725718371
2,Catete,-22.93050537232825,-43.17934416931153,1.0,1.0,1.0,2,365,8,242.0,Entire home/apt,3.9796853962533167,121.0,200-300,5.493061443340548
3,Centro,-22.91540763547183,-43.18817730370483,1.0,1.0,2.0,2,15,5,178.0,Entire home/apt,4.657373626361631,59.333333333333336,100-200,5.187385805840755
4,Leblon,-22.9853248,-43.2178625,1.0,1.0,2.0,3,15,2,665.0,Entire home/apt,3.7923327202149837,166.25,500-1000,6.501289670540389
3,Ipanema,-22.98446,-43.19713,1.0,1.0,1.0,4,365,17,450.0,Entire home/apt,3.8706232137885586,150.0,300-500,6.111467339502679
2,Leblon,-22.9842688,-43.2179527,2.0,1.0,1.0,2,365,8,270.0,Private room,3.6792323405375034,135.0,200-300,5.602118820879701
5,Ipanema,-22.98141749605974,-43.20297927509478,1.0,0.0,2.0,3,365,10,177.0,Entire home/apt,3.371301591069789,35.4,100-200,5.181783550292085
4,Santa Teresa,-22.9160687,-43.1930098,1.0,1.0,1.0,2,15,23,171.0,Entire home/apt,4.368332447443837,42.75,100-200,5.147494476813453
6,Barra da Tijuca,-23.0034612,-43.350935,3.0,3.0,4.0,2,90,9,429.0,Entire home/apt,15.477716990396713,71.5,300-500,6.063785208687608
3,Rio Comprido,-22.93104,-43.19757,1.0,1.0,1.0,1,365,3,143.0,Entire home/apt,2.6708155107480627,47.666666666666664,100-200,4.969813299576001
6,Copacabana,-22.9692124,-43.1862688,1.0,1.0,0.0,2,28,0,200.0,Entire home/apt,3.1401887901825725,33.333333333333336,100-200,5.303304908059076
4,Botafogo,-22.9525656,-43.1897724,2.0,2.0,2.0,2,20,35,333.0,Entire home/apt,2.123623377824993,83.25,300-500,5.8111409929767
4,São Cristóvão,-22.908982299088184,-43.2200633094629,1.0,2.0,2.0,2,365,12,149.0,Entire home/apt,4.871686805810039,37.25,100-200,5.0106352940962555
3,Jacarepaguá,-22.97216,-43.41204,1.0,0.0,2.0,1,300,11,175.0,Entire home/apt,20.757130783636782,58.333333333333336,100-200,5.170483995038151
3,Jacarepaguá,-22.9627,-43.39082,1.0,1.0,2.0,2,365,10,169.0,Entire home/apt,18.50158605980551,56.333333333333336,100-200,5.135798437050262
2,Jacarepaguá,-22.97228,-43.39311,0.5,1.0,1.0,1,365,3,675.0,Private room,18.833213671368682,337.5,500-1000,6.516193076042964
5,Ipanema,-22.9837667,-43.1990363,2.0,3.0,3.0,2,31,7,483.0,Entire home/apt,3.7327270258490257,96.6,300-500,6.182084906716632
6,Recreio dos Bandeirantes,-23.02133125810605,-43.46635781228542,2.0,3.0,4.0,3,366,0,405.0,Entire home/apt,27.305220066193034,67.5,300-500,6.0063531596017325
4,Centro,-22.91111508372836,-43.18577570777461,1.0,1.0,2.0,5,365,1,800.0,Entire home/apt,5.194003933027894,200.0,500-1000,6.68586094706836
4,Camorim,-22.981501283193783,-43.42351734117712,1.0,1.0,0.0,1,365,15,245.0,Entire home/apt,22.055850829326676,61.25,200-300,5.5053315359323625
2,Copacabana,-22.96594023640417,-43.17622053968534,1.0,1.0,1.0,1,365,9,192.0,Entire home/apt,3.841321436457464,96.0,100-200,5.262690188904886
3,Anil,-22.949123598001425,-43.33379972500806,1.0,1.0,1.0,1,365,0,250.0,Private room,12.628797279554982,83.33333333333333,200-300,5.5254529391317835
